"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00013761","2020-01-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  165",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  156",",,7",,,,,,," 1008",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  172",",,7",,,"  217",",,7",,,,,,,,,,
"USC00013761","2020-01-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  167",",,7",,,,,,,"  973",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  172",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2020-01-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,,,"  965",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  139",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2020-01-21","31.3625","-85.3397","112.8","HEADLAND, AL US","   13",",,7,0700","    0",",,7","    0",",,7","  217",",,7","  -39",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"  -33",",,7,0700",,,,,"   56",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2020-01-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -44",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"  -28",",,7,0700",,,,,"   33",",,7",,,"  111",",,7",,,,,,,,,,
"USC00013761","2020-01-23","31.3625","-85.3397","112.8","HEADLAND, AL US","   25",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,,,"  831",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"   44",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2020-01-24","31.3625","-85.3397","112.8","HEADLAND, AL US","   38",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   44",",,7",,,,,,,"  851",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"   83",",,7",,,"  128",",,7",,,,,,,,,,
"USC00013761","2020-01-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   22",",,7",,,,,,,"  831",",,7,",,,,,,,,,,,"   33",",,7,0700",,,,,"   44",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2020-01-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,,,"  805",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"   78",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2020-01-30","31.3625","-85.3397","112.8","HEADLAND, AL US","   61",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   33",",,7",,,,,,,"  871",",,7,",,,,,,,,,,,"   39",",,7,0700",,,,,"   67",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2020-01-31","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   39",",,7",,,,,,,"  851",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"   78",",,7",,,"  156",",,7",,,,,,,,,,
"USC00013761","2020-02-03","31.3625","-85.3397","112.8","HEADLAND, AL US","   13",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   28",",,7",,,,,,,"  823",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2020-02-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,,,"  808",",,7,",,,,,,,,,,,"  106",",,7,0700",,,,,"   89",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2020-02-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  106",",,7",,,,,,,"  785",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  111",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-02-07","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1080",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   33",",,7",,,,,,,"  450",",,7,",,,,,,,,,,,"   33",",,7,0700",,,,,"  100",",,7",,,"  194",",,7",,,,,,,,,,
"USC00013761","2020-02-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,,,"  404",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  122",",,7",,,"  189",",,7",,,,,,,,,,
"USC00013761","2020-02-11","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   22",",,7",,,,,,,"  424",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   89",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-02-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  117",",,7",,,,,,,"  366",",,7,",,,,,,,,,,,"  178",",,7,0700",,,,,"   89",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-02-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,,,"  338",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  178",",,7",,,"  217",",,7",,,,,,,,,,
"USC00013761","2020-02-14","31.3625","-85.3397","112.8","HEADLAND, AL US","  147",",,7,0700","    0",",,7","    0",",,7","  222",",,7","   44",",,7",,,,,,,"  516",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"  106",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2020-02-17","31.3625","-85.3397","112.8","HEADLAND, AL US","  325",",,7,0700","    0",",,7","    0",",,7","  172",",,7","    0",",,7",,,,,,,"  739",",,7,",,,,,,,,,,,"  106",",,7,0700",,,,,"   94",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-02-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  106",",,7",,,,,,,"  734",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  133",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2020-02-19","31.3625","-85.3397","112.8","HEADLAND, AL US","   20",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  156",",,7",,,,,,,"  719",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  161",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2020-02-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,,,"  711",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  161",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2020-02-21","31.3625","-85.3397","112.8","HEADLAND, AL US","  279",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   44",",,7",,,,,,,"  963",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   94",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2020-02-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","  -11",",,7",,,,,,,"  892",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   39",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2020-03-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,"  889",",,7,",,,,,,,,,,,"  106",",,7,0700",,,,,"   72",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-03-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  228",",,7","  106",",,7",,,,,,,"  861",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  117",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2020-03-04","31.3625","-85.3397","112.8","HEADLAND, AL US","   43",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  183",",,7",,,,,,,"  869",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  128",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2020-03-05","31.3625","-85.3397","112.8","HEADLAND, AL US","  460",",,7,0700","    0",",,7","    0",",,7","  206",",,7","  122",",,7",,,,,,," 1072",",,7,",,,,,,,,,,,"  122",",,7,0700",,,,,"  144",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2020-03-06","31.3625","-85.3397","112.8","HEADLAND, AL US","   25",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   83",",,7",,,,,,," 1082",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"  122",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2020-03-09","31.3625","-85.3397","112.8","HEADLAND, AL US","   15",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   28",",,7",,,,,,,"  925",",,7,",,,,,,,,,,,"   94",",,7,0700",,,,,"   89",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2020-03-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   94",",,7",,,,,,,"  902",",,7,",,,,,,,,,,,"  128",",,7,0700",,,,,"   56",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2020-03-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"  881",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  144",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2020-03-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  156",",,7",,,,,,,"  838",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  167",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2020-03-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  156",",,7",,,,,,,"  780",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  161",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2020-03-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,"  691",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  117",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2020-03-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  161",",,7",,,,,,,"  632",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  167",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2020-03-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,"  589",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  194",",,7",,,"  250",",,7",,,,,,,,,,
"USC00013761","2020-03-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,,,"  549",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  133",",,7",,,"  250",",,7",,,,,,,,,,
"USC00013761","2020-03-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,"  503",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  183",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2020-03-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,,,"  401",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  189",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2020-03-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,"  361",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  194",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2020-03-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,"  315",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  200",",,7",,,"  283",",,7",,,,,,,,,,
"USC00013761","2020-03-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  259",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  144",",,7",,,,,,,"  953",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"  194",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2020-03-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,,,"  889",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  189",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2020-03-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  161",",,7",,,,,,,"  688",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  211",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2020-03-31","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,"  638",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  211",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2020-04-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,H,0700",,,,,"  283",",,H","   94",",,H",,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00013761","2020-04-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,H,0700",,,,,"  294",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,"  183",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00013761","2020-04-08","31.3625","-85.3397","112.8","HEADLAND, AL US","   20",",,H,0700",,,,,"  294",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  217",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00013761","2020-04-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,H,0700",,,,,"  306",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00013761","2020-06-01","31.3625","-85.3397","112.8","HEADLAND, AL US","   66",",,H,0700",,,,,"  322",",,H","  194",",,H",,,,,,,,,,,,,,,,,,,"  211",",,H,0700",,,,,,,,,,,,,,,,,,,,
